country,year,population,real_gdp
BHR,1982,0.38595,6555.34521484375
BHR,1983,0.396447,6806.8046875
BHR,1984,0.407223,7417.07666015625
BHR,1985,0.419425,4059.89233398438
BHR,1986,0.433487,4801.65478515625
BHR,1987,0.448994,4997.28515625
BHR,1988,0.465235,6166.4521484375
BHR,1989,0.481126,6235.43505859375
BHR,1990,0.495944,7200.142578125
BHR,1991,0.509654,7201.94873046875
BHR,1992,0.522748,7469.86767578125
BHR,1993,0.535692,8463.70703125
BHR,1994,0.549151,8759.56640625
BHR,1995,0.56373,9075.654296875
BHR,1996,0.579855,8699.1875
BHR,1997,0.597834,10552.1875
BHR,1998,0.618054,9923.9375
BHR,1999,0.640904,12085.931640625
BHR,2000,0.666855,16967.490234375
BHR,2001,0.694893,16786.771484375
BHR,2002,0.725365,15976.9345703125
BHR,2003,0.761595,19846.625
BHR,2004,0.807989,22376.671875
BHR,2005,0.867014,30492.927734375
BHR,2006,0.940808,34509.7265625
BHR,2007,1.026568,38759.37109375
BHR,2008,1.115777,51738.07421875
BHR,2009,1.196774,42012.57421875
BHS,1970,0.169356,3077.92114257813
BHS,1971,0.173867,3127.837890625
BHS,1972,0.177844,3019.85009765625
BHS,1973,0.181489,3242.79296875
BHS,1974,0.185097,2706.9814453125
BHS,1975,0.188882,2312.16186523438
BHS,1976,0.192905,2397.95849609375
BHS,1977,0.197118,2665.36303710938
BHS,1978,0.201511,3052.17016601563
BHS,1979,0.206038,3628.60986328125
BHS,1980,0.21066,3864.54248046875
BHS,1981,0.215404,3409.94506835938
BHS,1982,0.220275,3670.837890625
BHS,1983,0.225185,3848.47119140625
BHS,1984,0.230016,4361.18994140625
BHS,1985,0.234684,4505.5732421875
BHS,1986,0.239132,4540.45849609375
BHS,1987,0.243391,4770.060546875
BHS,1988,0.247576,4832.3095703125
BHS,1989,0.251855,5269.12646484375
BHS,1990,0.256338,4807.3974609375
BHS,1991,0.261117,4677.2099609375
BHS,1992,0.266133,4794.7998046875
BHS,1993,0.271165,4843.7431640625
BHS,1994,0.275903,4676.2138671875
BHS,1995,0.280151,4673.52978515625
BHS,1996,0.283792,5848.00830078125
BHS,1997,0.286968,5656.388671875
BHS,1998,0.290054,6108.31884765625
BHS,1999,0.293572,6835.5126953125
BHS,2000,0.297891,7183.15771484375
BHS,2001,0.303138,6970.6650390625
BHS,2002,0.30917,8150.04443359375
BHS,2003,0.315757,7796.6962890625
BHS,2004,0.322539,7522.1337890625
BHS,2005,0.329243,8410.9267578125
BHS,2006,0.335801,7709.87060546875
BHS,2007,0.342259,8477.828125
BHS,2008,0.348587,7974.833984375
BHS,2009,0.35478,8146.80078125
BIH,1990,4.526996,3864.142578125
BIH,1991,4.437898,3492.2763671875
BIH,1992,4.301169,3351.9208984375
BIH,1993,4.141167,4195.04638671875
BIH,1994,3.992256,5663.64697265625
BIH,1995,3.879278,8612.5078125
BIH,1996,3.810649,16567.3125
BIH,1997,3.779354,20865.734375
BIH,1998,3.775898,21957.123046875
BIH,1999,3.784389,24847.609375
BIH,2000,3.792878,23687.5703125
BIH,2001,3.799747,23897.458984375
BIH,2002,3.808347,24648.220703125
BIH,2003,3.817313,23854.89453125
BIH,2004,3.825872,23030.546875
BIH,2005,3.833377,26237.595703125
BIH,2006,3.838504,27962.94140625
BIH,2007,3.840418,30322.10546875
BIH,2008,3.839749,32538.576171875
BIH,2009,3.837732,32670.36328125
BLR,1990,10.231983,133085.59375
BLR,1991,10.241137,131289.96875
BLR,1992,10.234863,112235.28125
BLR,1993,10.216281,119480.9921875
BLR,1994,10.190064,77494.5625
BLR,1995,10.159731,74794.4296875
BLR,1996,10.126941,78438.578125
BLR,1997,10.091181,82838.96875
BLR,1998,10.051298,80749.4765625
BLR,1999,10.005259,79225.8203125
BLR,2000,9.952055,85847
BLR,2001,9.891535,83135.65625
BLR,2002,9.825802,84387.1796875
BLR,2003,9.758817,88231.53125
BLR,2004,9.695791,94674.3984375
BLR,2005,9.640616,99687.9375
BLR,2006,9.594233,111498.890625
BLR,2007,9.556061,122371.09375
BLR,2008,9.526453,141714.953125
BLR,2009,9.505319,137164.09375
BLZ,1970,0.122179,382.710052490234
BLZ,1971,0.124792,411.414489746094
BLZ,1972,0.127148,430.844207763672
BLZ,1973,0.129294,418.530700683594
BLZ,1974,0.131306,479.332305908203
BLZ,1975,0.133261,473.718719482422
BLZ,1976,0.135145,439.900665283203
BLZ,1977,0.136991,475.004364013672
BLZ,1978,0.138972,495.2275390625
BLZ,1979,0.141308,530.201599121094
BLZ,1980,0.144151,602.387451171875
BLZ,1981,0.147566,564.6796875
BLZ,1982,0.151498,583.815673828125
BLZ,1983,0.15582,580.254638671875
BLZ,1984,0.160342,593.795288085938
BLZ,1985,0.164916,613.862121582031
BLZ,1986,0.16957,710.326354980469
BLZ,1987,0.174326,791.274658203125
BLZ,1988,0.179025,855.002075195313
BLZ,1989,0.18347,944.427978515625
BLZ,1990,0.187552,1061.64392089844
BLZ,1991,0.191127,1024.67810058594
BLZ,1992,0.194321,1029.55517578125
BLZ,1993,0.197615,1153.70495605469
BLZ,1994,0.201678,1233.6689453125
BLZ,1995,0.206962,1331.77587890625
BLZ,1996,0.213674,1232.88208007813
BLZ,1997,0.221608,1208.62329101563
BLZ,1998,0.230289,1212.94482421875
BLZ,1999,0.239024,1261.697265625
BLZ,2000,0.247312,1454.60668945313
BLZ,2001,0.254989,1461.74499511719
BLZ,2002,0.262202,1648.50134277344
BLZ,2003,0.269132,1822.181640625
BLZ,2004,0.276085,1911.19860839844
BLZ,2005,0.283279,2016.37817382813
BLZ,2006,0.290751,2140.77661132813
BLZ,2007,0.298403,2242.19921875
BLZ,2008,0.306165,2171.0810546875
BLZ,2009,0.313925,2066.31420898438
BMU,1970,0.052286,118924.7890625
BMU,1971,0.052857,214744.453125
BMU,1972,0.053426,168675.359375
BMU,1973,0.05398,163793.484375
BMU,1974,0.054507,148884.078125
BMU,1975,0.054994,158232.265625
BMU,1976,0.055439,194509.84375
BMU,1977,0.055851,182189.15625
BMU,1978,0.056237,179753.21875
BMU,1979,0.056613,180668.765625
BMU,1980,0.05699,154140.375
BMU,1981,0.05737,150503.890625
BMU,1982,0.057752,141148.671875
BMU,1983,0.058138,146613.578125
BMU,1984,0.058528,155851.796875
BMU,1985,0.058923,119540.0390625
BMU,1986,0.059324,169751.8125
BMU,1987,0.05973,265669.46875
BMU,1988,0.060138,182990.46875
BMU,1989,0.060539,96493.65625
BMU,1990,0.060931,168599.40625
BMU,1991,0.061311,179122.671875
BMU,1992,0.06168,146723.640625
BMU,1993,0.062036,156847.21875
BMU,1994,0.062374,54404.87109375
BMU,1995,0.062694,135433.84375
BMU,1996,0.062989,113023.90625
BMU,1997,0.063257,183042.34375
BMU,1998,0.063511,7492.36474609375
BMU,1999,0.063768,15605.1884765625
BMU,2000,0.064035,80290.859375
BMU,2001,0.064321,63389.07421875
BMU,2002,0.064614,134871.796875
BMU,2003,0.064875,37083.41015625
BMU,2004,0.065058,2786.12426757813
BMU,2005,0.065124,2786.12426757813
BMU,2006,0.065064,2655.27758789063
BMU,2007,0.064891,2410.94091796875
BMU,2008,0.064627,3139.51977539063
BMU,2009,0.064306,3024.24731445313
BOL,1960,3.56014270795047,6386.3017578125
BOL,1961,3.64174135818394,6588.81396484375
BOL,1962,3.72585596473985,6856.99462890625
BOL,1963,3.8126484247978,7300.9189453125
BOL,1964,3.90225122215667,7753.6455078125
BOL,1965,3.9947758310577,8247.7236328125
BOL,1966,4.09031790678104,8906.658203125
BOL,1967,4.18900375384391,9627.37890625
BOL,1968,4.29102023372384,8524.701171875
BOL,1969,4.39656038718002,8830.380859375
BOL,1970,4.505774,8627.6142578125
BOL,1971,4.600596,9169.4716796875
BOL,1972,4.69809,9332.98046875
BOL,1973,4.79851,10105.298828125
BOL,1974,4.902173,10799.1455078125
BOL,1975,5.009259,11408.7705078125
BOL,1976,5.119833,11892.5517578125
BOL,1977,5.233677,12485.0078125
BOL,1978,5.35032,12442.08984375
BOL,1979,5.469123,12674.5458984375
BOL,1980,5.589572,12579.3046875
BOL,1981,5.711598,12927.9287109375
BOL,1982,5.835186,12595.6474609375
BOL,1983,5.959962,12501.1572265625
BOL,1984,6.085499,13044.8408203125
BOL,1985,6.211549,13768.048828125
BOL,1986,6.337893,13847.3916015625
BOL,1987,6.464736,14426.4404296875
BOL,1988,6.592787,12954.796875
BOL,1989,6.723046,13593.623046875
BOL,1990,6.856246,14477.5751953125
BOL,1991,6.992521,15455.3486328125
BOL,1992,7.131699,16206.19140625
BOL,1993,7.273824,17320.119140625
BOL,1994,7.418864,18814.373046875
BOL,1995,7.566716,21050.615234375
BOL,1996,7.717445,23550.0078125
BOL,1997,7.87086,23920.892578125
BOL,1998,8.026257,24483.892578125
BOL,1999,8.18271,24527.70703125
BOL,2000,8.339512,24927.109375
BOL,2001,8.496378,26012.607421875
BOL,2002,8.653343,27314.224609375
BOL,2003,8.81042,28671.978515625
BOL,2004,8.96774,30472.779296875
BOL,2005,9.125405,32621.86328125
BOL,2006,9.283345,34410.5859375
BOL,2007,9.441482,36583.5234375
BOL,2008,9.599916,41333.69921875
BOL,2009,9.758799,43023.57421875
BRA,1960,71.918214,168994.78125
BRA,1961,74.062968,185426.890625
BRA,1962,76.276333,199109.484375
BRA,1963,78.560636,202197.578125
BRA,1964,80.918301,209535.0625
BRA,1965,83.351833,214206.171875
BRA,1966,85.824043,230470.515625
BRA,1967,88.324188,246118.0625
BRA,1968,90.851302,268591.78125
BRA,1969,93.404391,281597.1875
BRA,1970,95.982453,319438.65625
BRA,1971,98.4022,358479.46875
BRA,1972,100.84439,401772.8125
BRA,1973,103.32079,456511.6875
BRA,1974,105.84627,496859.78125
BRA,1975,108.43128,518177.78125
BRA,1976,111.07606,563807.6875
BRA,1977,113.77647,577257.625
BRA,1978,116.53215,601206.4375
BRA,1979,119.34144,643035.5625
BRA,1980,122.19972,641086.3125
BRA,1981,125.10738,667533.5625
BRA,1982,128.05476,684770.9375
BRA,1983,131.01434,676474.25
BRA,1984,133.95055,699619
BRA,1985,136.83643,734648.0625
BRA,1986,139.66464,844470.625
BRA,1987,142.43748,871652.75
BRA,1988,145.15047,875574.3125
BRA,1989,147.80182,899839.3125
BRA,1990,150.39314,884102.5625
BRA,1991,152.91685,940129.25
BRA,1992,155.37901,967817.6875
BRA,1993,157.81222,1044833.375
BRA,1994,160.26051,1180976.375
BRA,1995,162.75505,1377344.875
BRA,1996,165.30316,1657007.75
BRA,1997,167.89383,1602397.875
BRA,1998,170.51648,1539691.625
BRA,1999,173.15307,1486586.75
BRA,2000,175.78644,1507568
BRA,2001,178.4194,1498773.875
BRA,2002,181.04559,1515301.375
BRA,2003,183.62734,1508240.625
BRA,2004,186.11636,1587834
BRA,2005,188.47924,1641126.5
BRA,2006,190.69824,1791231.125
BRA,2007,192.78452,1994912
BRA,2008,194.7697,2218939.75
BRA,2009,196.7013,2301680.25
BRB,1960,0.232427547980346,1898.38244628906
BRB,1961,0.22968451042899,1943.99572753906
BRB,1962,0.228834179520995,1997.27575683594
BRB,1963,0.230825942120102,1980.86303710938
BRB,1964,0.233357913715489,1983.98669433594
BRB,1965,0.235069561872997,2078.119140625
BRB,1966,0.236317040828093,2200.96899414063
BRB,1967,0.238314795977118,2441.99926757813
BRB,1968,0.239959422979316,2534.80908203125
BRB,1969,0.239412207767956,2912.8662109375
BRB,1970,0.238847,3214.32421875
BRB,1971,0.240038,3323.54956054688
BRB,1972,0.241441,3379.22094726563
BRB,1973,0.24298,3306.2978515625
BRB,1974,0.244539,3024.65698242188
BRB,1975,0.246033,3561.77807617188
BRB,1976,0.247444,2825.89697265625
BRB,1977,0.248785,2870.90283203125
BRB,1978,0.250035,2738.10546875
BRB,1979,0.251176,2900.90356445313
BRB,1980,0.252197,2902.68286132813
BRB,1981,0.25308,2871.97265625
BRB,1982,0.253836,2880.46704101563
BRB,1983,0.254515,2963.4912109375
BRB,1984,0.255195,3046.76293945313
BRB,1985,0.255929,2677.53271484375
BRB,1986,0.256738,3190.69384765625
BRB,1987,0.257609,3728.36010742188
BRB,1988,0.258524,3897.98876953125
BRB,1989,0.259454,4358.00048828125
BRB,1990,0.260374,4383.31689453125
BRB,1991,0.261281,4440.69970703125
BRB,1992,0.262184,4468.8056640625
BRB,1993,0.263091,4627.49658203125
BRB,1994,0.264015,4925.00927734375
BRB,1995,0.264962,5138.89599609375
BRB,1996,0.26594,5867.1142578125
BRB,1997,0.266944,6102.9111328125
BRB,1998,0.267949,5598.63525390625
BRB,1999,0.26892,5724.67822265625
BRB,2000,0.269838,5752.42529296875
BRB,2001,0.270686,5226.64208984375
BRB,2002,0.271479,4857.99072265625
BRB,2003,0.272261,4706.33837890625
BRB,2004,0.273091,4838.31396484375
BRB,2005,0.274013,4847.3046875
BRB,2006,0.27504,4591.56201171875
BRB,2007,0.276154,4975.0078125
BRB,2008,0.277315,4684.09765625
BRB,2009,0.278466,4285.50537109375
BRN,1970,0.129729,7622.34228515625
BRN,1971,0.135716,8360.0341796875
BRN,1972,0.141836,9333.9189453125
BRN,1973,0.148067,10062.1357421875
BRN,1974,0.154395,11149.6474609375
BRN,1975,0.160799,11712.548828125
BRN,1976,0.167283,13065.99609375
BRN,1977,0.173826,13988.0537109375
BRN,1978,0.180357,14520.705078125
BRN,1979,0.186786,17771.220703125
BRN,1980,0.193057,17239.552734375
BRN,1981,0.199136,16550.810546875
BRN,1982,0.205061,15952.5107421875
BRN,1983,0.210933,15650.1396484375
BRN,1984,0.216893,15468.740234375
BRN,1985,0.223049,14430.99609375
BRN,1986,0.229418,10542.13671875
BRN,1987,0.23598,11398.724609375
BRN,1988,0.24275,10334.353515625
BRN,1989,0.249738,11665.6591796875
BRN,1990,0.256939,13537.6630859375
BRN,1991,0.264365,13008.5390625
BRN,1992,0.271989,15192.1591796875
BRN,1993,0.279717,14806.0419921875
BRN,1994,0.287423,13665.7158203125
BRN,1995,0.29501,13117.23828125
BRN,1996,0.302449,17111.291015625
BRN,1997,0.309746,14859.705078125
BRN,1998,0.316873,12903.513671875
BRN,1999,0.323812,14730.9990234375
BRN,2000,0.330554,17462.333984375
BRN,2001,0.337074,16940.771484375
BRN,2002,0.343383,17042.845703125
BRN,2003,0.349557,19358.935546875
BRN,2004,0.3557,21494.623046875
BRN,2005,0.361889,26082.880859375
BRN,2006,0.36815,30114.40234375
BRN,2007,0.374459,29792
BRN,2008,0.380786,31982.013671875
BRN,2009,0.38708,24035.46484375
BTN,1970,0.291457,531.461853027344
BTN,1971,0.301653,545.577514648438
BTN,1972,0.312712,551.992004394531
BTN,1973,0.324465,560.474548339844
BTN,1974,0.336677,588.047424316406
BTN,1975,0.349146,569.240112304688
BTN,1976,0.361862,622.467407226563
BTN,1977,0.374801,664.938720703125
BTN,1978,0.387731,718.667785644531
BTN,1979,0.400378,762.210021972656
BTN,1980,0.412561,761.099731445313
BTN,1981,0.423887,902.933471679688
BTN,1982,0.434385,944.702270507813
BTN,1983,0.444789,1066.93933105469
BTN,1984,0.456135,1084.40954589844
BTN,1985,0.46901,1128.11682128906
BTN,1986,0.484151,1207.51721191406
BTN,1987,0.500952,1254.2822265625
BTN,1988,0.517068,1326.01708984375
BTN,1989,0.529284,1358.36706542969
BTN,1990,0.535505,1412.31958007813
BTN,1991,0.534678,1456.30834960938
BTN,1992,0.528085,1615.71325683594
BTN,1993,0.518847,1518.04638671875
BTN,1994,0.511382,1534.00634765625
BTN,1995,0.508897,1564.12341308594
BTN,1996,0.512377,1687.00061035156
BTN,1997,0.520917,1908.8330078125
BTN,1998,0.533506,1986.21997070313
BTN,1999,0.548387,2287.09985351563
BTN,2000,0.564187,2356.6357421875
BTN,2001,0.580784,2495.8544921875
BTN,2002,0.598421,2868.37622070313
BTN,2003,0.616474,3143.10693359375
BTN,2004,0.634235,3669.65283203125
BTN,2005,0.651163,3653.21166992188
BTN,2006,0.66692,3606.68237304688
BTN,2007,0.681471,3826.88012695313
BTN,2008,0.69499,4238.0869140625
BTN,2009,0.70783,4556.83349609375
BWA,1960,0.58941896595043,240.439956665039
BWA,1961,0.598781904709765,259.463226318359
BWA,1962,0.608487715633907,279.690246582031
BWA,1963,0.61854251701935,293.104370117188
BWA,1964,0.628901040545212,313.01025390625
BWA,1965,0.638553519728815,298.213073730469
BWA,1966,0.647886786518447,325.932647705078
BWA,1967,0.656877075045645,379.431457519531
BWA,1968,0.66684523003565,421.529296875
BWA,1969,0.678632534939355,400.766418457031
BWA,1970,0.693021,463.124237060547
BWA,1971,0.715811,591.133850097656
BWA,1972,0.739754,741.136169433594
BWA,1973,0.765177,912.221862792969
BWA,1974,0.792513,1018.76440429688
BWA,1975,0.822029,1131.01159667969
BWA,1976,0.85386,1278.84838867188
BWA,1977,0.887793,1449.61218261719
BWA,1978,0.923305,1628.10864257813
BWA,1979,0.959666,1842.16845703125
BWA,1980,0.996331,2065.310546875
BWA,1981,1.033073,2361.02661132813
BWA,1982,1.069962,2523.19409179688
BWA,1983,1.107103,2951.41088867188
BWA,1984,1.144716,3697.25244140625
BWA,1985,1.182942,4296.02490234375
BWA,1986,1.221668,4780.22265625
BWA,1987,1.26072,5283.21484375
BWA,1988,1.300097,5845.91357421875
BWA,1989,1.339813,7477.00634765625
BWA,1990,1.379814,8131.27294921875
BWA,1991,1.420098,8756.48046875
BWA,1992,1.460453,9101.4892578125
BWA,1993,1.500356,9379.330078125
BWA,1994,1.539135,9750.0263671875
BWA,1995,1.576291,10673.6669921875
BWA,1996,1.611827,12204.95703125
BWA,1997,1.645846,13058.66015625
BWA,1998,1.678111,13537.8662109375
BWA,1999,1.708368,14899.787109375
BWA,2000,1.736579,16025.1083984375
BWA,2001,1.762531,15956.130859375
BWA,2002,1.786672,18800.521484375
BWA,2003,1.810438,18585.78125
BWA,2004,1.83575,19492.076171875
BWA,2005,1.864003,22222.140625
BWA,2006,1.895671,22984.830078125
BWA,2007,1.930431,23848.52734375
BWA,2008,1.967866,24043.15625
BWA,2009,2.007212,22191.990234375
CAF,1960,1.45904358845023,2071.7685546875
CAF,1961,1.48628772815411,2235.78295898438
CAF,1962,1.51475174232705,2231.05322265625
CAF,1963,1.54447047775235,2087.951171875
CAF,1964,1.57553851855616,2130.65014648438
CAF,1965,1.61821764979303,2154.39501953125
CAF,1966,1.67545491370922,2165.8310546875
CAF,1967,1.72370798943268,2202.02880859375
CAF,1968,1.75296340487163,2438.25756835938
CAF,1969,1.78439532195022,2456.9443359375
CAF,1970,1.82871,2565.85278320313
CAF,1971,1.864757,2471.53833007813
CAF,1972,1.900702,2344.9951171875
CAF,1973,1.937383,2663.54467773438
CAF,1974,1.975968,2392.82592773438
CAF,1975,2.017379,2437.5166015625
CAF,1976,2.061552,2425.5048828125
CAF,1977,2.108417,2566.2607421875
CAF,1978,2.158844,2609.1328125
CAF,1979,2.213888,2546.21875
CAF,1980,2.274095,2350.70068359375
CAF,1981,2.340259,2711.33715820313
CAF,1982,2.411693,2758.904296875
CAF,1983,2.485666,2572.6845703125
CAF,1984,2.558432,2776.46215820313
CAF,1985,2.627424,3132.048828125
CAF,1986,2.691312,3107.69506835938
CAF,1987,2.751163,2894.04077148438
CAF,1988,2.80972,3052.55859375
CAF,1989,2.871005,3227.78051757813
CAF,1990,2.9378320000000002,3183.1845703125
CAF,1991,3.01095,3131.8828125
CAF,1992,3.089141,3006.82153320313
CAF,1993,3.170848,2950.68530273438
CAF,1994,3.253698,3443.33715820313
CAF,1995,3.33584,3527.14331054688
CAF,1996,3.417163,3038.88256835938
CAF,1997,3.49791,3192.9697265625
CAF,1998,3.577028,3358.802734375
CAF,1999,3.65331,3312.67651367188
CAF,2000,3.726048,3420.03540039063
CAF,2001,3.794677,3471.90185546875
CAF,2002,3.859784,3477.63647460938
CAF,2003,3.923294,3320.39331054688
CAF,2004,3.987896,3415.24487304688
CAF,2005,4.055608,3488.61596679688
CAF,2006,4.127112,3579.29077148438
CAF,2007,4.202104,3724.76586914063
CAF,2008,4.280405,3754.72094726563
CAF,2009,4.361492,3701.20825195313
CAN,1960,18.0057508660201,241590.765625
CAN,1961,18.3687012161525,251553.484375
CAN,1962,18.7145596277976,267744.75
CAN,1963,19.0664493823826,281895.90625
CAN,1964,19.4294016126094,301746.59375
CAN,1965,19.7843070386645,320746.03125
CAN,1966,20.1563062833013,342224.625
CAN,1967,20.5222723049038,352053.4375
CAN,1968,20.8409859131299,370947.15625
CAN,1969,21.1415998522527,390457.75
CAN,1970,21.4392,401553.46875
CAN,1971,21.790338,423456.125
CAN,1972,22.141998,447146.34375
CAN,1973,22.488744,480053.5625
CAN,1974,22.823272,493423.78125
CAN,1975,23.140609,498721.8125
CAN,1976,23.43994,528172.6875
CAN,1977,23.723801,547118
CAN,1978,23.994948,569958.3125
CAN,1979,24.257594,593575.3125
CAN,1980,24.515788,605825.0625
CAN,1981,24.768525,625821.75
CAN,1982,25.017501,610849
CAN,1983,25.272656,632219.75
CAN,1984,25.546736,676009.625
CAN,1985,25.848173,693116.6875
CAN,1986,26.181342,706454.3125
CAN,1987,26.541981,757304.5
CAN,1988,26.919036,797995.4375
CAN,1989,27.296517,828115.1875
CAN,1990,27.66244,834830.0625
CAN,1991,28.014102,812978.75
CAN,1992,28.353843,821074.3125
CAN,1993,28.680921,840573.8125
CAN,1994,28.995822,882612.8125
CAN,1995,29.299478,930239.9375
CAN,1996,29.590952,948945
CAN,1997,29.871092,982964.5
CAN,1998,30.145148,994437.625
CAN,1999,30.420216,1055507.875
CAN,2000,30.701903,1127564.75
CAN,2001,30.991344,1119307.875
CAN,2002,31.288572,1127791.375
CAN,2003,31.596593,1184269.375
CAN,2004,31.918582,1235662.5
CAN,2005,32.256333,1323180.75
CAN,2006,32.611436,1342065.875
CAN,2007,32.982275,1384390.875
CAN,2008,33.363256,1456290.5
CAN,2009,33.746559,1304883.375
CHE,1960,5.27845717509814,102791.0390625
CHE,1961,5.42612018915027,111287.1484375
CHE,1962,5.57772059567368,116689.9453125
CHE,1963,5.69880433291351,122123.7421875
CHE,1964,5.79527748957669,129186.9609375
CHE,1965,5.85040473943692,132638.296875
CHE,1966,5.90257894494369,135943.859375
CHE,1967,5.96853543232329,140476.8125
CHE,1968,6.03646014653075,145815.390625
CHE,1969,6.11521362884981,154168.4375
CHE,1970,6.169357,163626.765625
CHE,1971,6.221634,170321.578125
CHE,1972,6.270112,175936.828125
CHE,1973,6.311468,181320.140625
CHE,1974,6.341051,184032.046875
CHE,1975,6.356178,168555.8125
CHE,1976,6.355245,167105
CHE,1977,6.341216,170790.9375
CHE,1978,6.321583,173297.015625
CHE,1979,6.306578,178726.390625
CHE,1980,6.303608,186692.71875
CHE,1981,6.315799,188825.859375
CHE,1982,6.341369,186113.609375
CHE,1983,6.376791,187297.28125
CHE,1984,6.416275,193460.78125
CHE,1985,6.45568,198575.46875
CHE,1986,6.493442,209875.328125
CHE,1987,6.53116,215439.671875
CHE,1988,6.571461,219900.21875
CHE,1989,6.618268,226807
CHE,1990,6.67392,238674.484375
CHE,1991,6.739995,236716.15625
CHE,1992,6.814186,237985.53125
CHE,1993,6.8903,242554.546875
CHE,1994,6.95986,249963.71875
CHE,1995,7.017042,254376.140625
